Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/36          void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [128]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[22]     3.9    0.00    0.00       1         filereader::SetExpDataList() [22]
                0.00    0.00      27/692         filereader::filereader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) <cycle 1> [5]
                0.00    0.00       2/36          void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [128]
                0.00    0.00       1/69          std::__cxx11::basic_regex<char, std::__cxx11::regex_traits<char> >::~basic_regex() [115]
-----------------------------------------------
                0.00    0.00       1/1           filereader::SetAllCommandLists() [6]
[23]     3.9    0.00    0.00       1         filereader::SetFitSequence() [23]
                0.00    0.00      27/692         filereader::filereader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) <cycle 1> [5]
                0.00    0.00       1/69          std::__cxx11::basic_regex<char, std::__cxx11::regex_traits<char> >::~basic_regex() [115]
-----------------------------------------------
                0.00    0.00       1/1           filereader::SetAllCommandLists() [6]
[24]     3.9    0.00    0.00       1         filereader::SetFitParamsCmd() [24]
                0.00    0.00      27/692         filereader::filereader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) <cycle 1> [5]
                0.00    0.00       1/69          std::__cxx11::basic_regex<char, std::__cxx11::regex_traits<char> >::~basic_regex() [115]
-----------------------------------------------
                0.00    0.00       1/1           filereader::SetAllCommandLists() [6]
[25]     3.9    0.00    0.00       1         filereader::SetRandomizeFlag() [25]
                0.00    0.00      27/692         filereader::filereader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) <cycle 1> [5]
                0.00    0.00       1/69          std::__cxx11::basic_regex<char, std::__cxx11::regex_traits<char> >::~basic_regex() [115]
-----------------------------------------------
                0.00    0.00       1/1           filereader::SetAllCommandLists() [6]
[26]     3.9    0.00    0.00       1         filereader::SetAddChannelList() [26]
                0.00    0.00      27/692         filereader::filereader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) <cycle 1> [5]
                0.00    0.00       3/36          void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [128]
                0.00    0.00       1/69          std::__cxx11::basic_regex<char, std::__cxx11::regex_traits<char> >::~basic_regex() [115]
-----------------------------------------------
                0.00    0.00       1/1           filereader::SetAllCommandLists() [6]
[27]     3.9    0.00    0.00       1         filereader::SetExclChi2Weight() [27]
                0.00    0.00      27/692         filereader::filereader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) <cycle 1> [5]
                0.00    0.00       1/69          std::__cxx11::basic_regex<char, std::__cxx11::regex_traits<char> >::~basic_regex() [115]
-----------------------------------------------
                0.00    0.00       1/1           filereader::SetAllCommandLists() [6]
[28]     3.9    0.00    0.00       1         filereader::SetInclChi2Weight() [28]
                0.00    0.00      27/692         filereader::filereader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) <cycle 1> [5]
                0.00    0.00       1/69          std::__cxx11::basic_regex<char, std::__cxx11::regex_traits<char> >::~basic_regex() [115]
-----------------------------------------------
                0.00    0.00       1/1           filereader::SetAllCommandLists() [6]
[29]     3.9    0.00    0.00       1         filereader::setExpInclCrossSec() [29]
                0.00    0.00      27/692         filereader::filereader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) <cycle 1> [5]
                0.00    0.00       1/69          std::__cxx11::basic_regex<char, std::__cxx11::regex_traits<char> >::~basic_regex() [115]
-----------------------------------------------
                0.00    0.00       1/1           filereader::SetAllCommandLists() [6]
[30]     3.9    0.00    0.00       1         filereader::SetInclCrossSecFlag() [30]
                0.00    0.00      27/692         filereader::filereader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) <cycle 1> [5]
                0.00    0.00       1/69          std::__cxx11::basic_regex<char, std::__cxx11::regex_traits<char> >::~basic_regex() [115]
-----------------------------------------------
                0.00    0.00       1/1           filereader::SetAllCommandLists() [6]
[31]     3.9    0.00    0.00       1         filereader::SetGrid() [31]
                0.00    0.00      27/692         filereader::filereader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) <cycle 1> [5]
                0.00    0.00       1/69          std::__cxx11::basic_regex<char, std::__cxx11::regex_traits<char> >::~basic_regex() [115]
-----------------------------------------------
                0.00    0.00       1/1           filereader::SetAllCommandLists() [6]
[32]     3.9    0.00    0.00       1         filereader::SetSeed() [32]
                0.00    0.00      27/692         filereader::filereader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) <cycle 1> [5]
                0.00    0.00       1/69          std::__cxx11::basic_regex<char, std::__cxx11::regex_traits<char> >::~basic_regex() [115]
-----------------------------------------------
                0.00    0.00       1/1           filereader::getOutputCmds[abi:cxx11]() [9]
[33]     2.0    0.00    0.00       1         filereader::RewriteChebyList[abi:cxx11]() [33]
                0.00    0.00      14/692         filereader::filereader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) <cycle 1> [5]
                0.00    0.00      49/291624      channel::addCoupling(double, double) [61]
                0.00    0.00      21/40          std::vector<channel, std::allocator<channel> >::~vector() [124]
                0.00    0.00      21/219         std::vector<double, std::allocator<double> >::~vector() [99]
                0.00    0.00      12/215         std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::str() const [100]
                0.00    0.00      12/29          amplitude::amplitude(amplitude const&) [133]
                0.00    0.00      12/29          amplitude::~amplitude() [134]
                0.00    0.00      10/1103        std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [75]
                0.00    0.00       9/13          filereader::getExpDataList[abi:cxx11]() [147]
                0.00    0.00       9/33          amplitude::getChannels() [131]
                0.00    0.00       6/44          __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > std::__remove_if<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__ops::_Iter_equals_val<char const>) [123]
                0.00    0.00       6/18          amplitude::getName[abi:cxx11]() [137]
                0.00    0.00       6/45          void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [122]
